row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-27 20:17:5_vID-390,2024-06-27 20:17:58,2024-06-27 20:17:58.716418048,2024-06-27 20:17:59,00:00:08.814223,00:00:07.998000,00:00:09.462000,912491,,,,,,,,,,,,warning,warning,-390,OriginalSmallSedan(Clone)0,1075.9080149253732,16.11960014925373,662.4194880597015,1070.02,16.017916268656716,661.6672850746269,29.276549402985076,25.0,33.56124,5.182510164179105,4.396544,7.15212,0.649925330522388,0.0,4.314773
2024-06-27 20:18:0_vID-1554,2024-06-27 20:18:02,2024-06-27 20:18:02.160714240,2024-06-27 20:18:03,00:00:12.150857,00:00:11.593000,00:00:12.724000,912491,,,,,,,,,,,,warning,danger,-1554,SmallSedanRed(Clone)6,1075.928482142857,16.168287857142857,660.3796,1070.02,16.010664642857144,661.6674839285714,49.90570375,49.40004,50.00013,5.904612517857143,4.397332,9.239141,0.0015179029107142857,0.0002542472,0.003240219
2024-06-27 20:18:0_vID-584,2024-06-27 20:18:03,2024-06-27 20:18:04.864661760,2024-06-27 20:18:06,00:00:14.840909,00:00:13.511000,00:00:16.154000,912491,,,,,,,,,,,,danger,danger,-584,SmallSedanBlue2(Clone)1,1071.9033157894737,16.114916315789475,662.9347255639098,1070.02,16.010657593984963,661.6675,25.959982631578946,25.82667,26.00021,3.9057644639097746,0.4000007,9.435278,0.00022586295338345865,0.0001245098,0.0003974518
2024-06-27 20:18:3_vID-1942,2024-06-27 20:18:36,2024-06-27 20:18:37.365591552,2024-06-27 20:18:38,00:00:47.365387,00:00:46.430000,00:00:48.283000,912491,,,,,,,,,,,,danger,danger,-1942,SmallSedanYellow1(Clone)8,1072.4684838709677,17.62216311827957,605.2514086021506,1070.3680430107527,17.54161741935484,603.6786344086021,49.90058655913978,49.40001,50.00016,3.946827666666667,0.6179116,9.463696,12.95979770967742,6.1574,14.48738
2024-06-27 20:19:0_vID-1360,2024-06-27 20:19:08,2024-06-27 20:19:08.980392192,2024-06-27 20:19:09,00:01:19.006176,00:01:18.498000,00:01:19.498000,912491,,,,,,,,,,,,danger,danger,-1360,SmallSedanPurple(Clone)5,1071.8965294117647,16.092246274509804,663.697511764706,1068.7536862745098,16.016843137254902,661.3832823529413,30.946657647058824,30.79331,31.00023,4.2404721568627455,1.629869,9.370499,27.50172274509804,26.53842,28.44693
2024-06-27 20:19:0_vID-1748,2024-06-27 20:19:07,2024-06-27 20:19:07.864864768,2024-06-27 20:19:09,00:01:17.915959,00:01:17.167000,00:01:18.664000,912491,,,,,,,,,,,,danger,danger,-1748,SmallSedanWhite(Clone)7,1071.984081081081,16.294595135135136,654.8736283783784,1068.6813243243244,16.208294324324324,653.4059175675676,19.984232162162165,19.86675,20.00022,4.594443162162162,1.830197,9.531743,25.329694864864866,23.79593,26.80618
2024-06-27 20:19:1_vID-1360,2024-06-27 20:19:10,2024-06-27 20:19:10.000000000,2024-06-27 20:19:10,00:01:19.581166,00:01:19.539000,00:01:19.623000,912491,,,,,,,,,,,,warning,warning,-1360,SmallSedanPurple(Clone)5,1071.9441666666667,16.19725,658.7960666666667,1068.9208333333333,15.924568333333333,665.7998,30.999896666666668,30.99988,30.99992,6.136823833333334,5.386122,6.896453,28.575141666666667,28.48397,28.66573
2024-06-27 20:19:1_vID-1554,2024-06-27 20:19:16,2024-06-27 20:19:16.385964800,2024-06-27 20:19:17,00:01:26.386736,00:01:25.832000,00:01:26.956000,912491,,,,,,,,,,,,danger,danger,-1554,SmallSedanRed(Clone)6,1071.2899649122808,15.69680649122807,724.2752614035087,1068.8731052631579,15.572105087719299,722.579501754386,37.57570175438597,32.53573,42.61573,4.252333329824562,0.9928768,9.533369,22.769471754385965,22.60363,22.87132
2024-06-27 20:19:1_vID-1942,2024-06-27 20:19:16,2024-06-27 20:19:16.740740864,2024-06-27 20:19:17,00:01:26.776407,00:01:26.248000,00:01:27.290000,912491,,,,,,,,,,,,danger,danger,-1942,SmallSedanYellow1(Clone)8,1071.2919444444444,15.697293703703703,726.6002981481482,1068.7332037037038,15.574260925925925,725.0369333333334,39.995042407407404,35.2247,44.76512,4.231336222222222,1.127519,9.334376,22.678499444444444,22.55046,22.8007
2024-06-27 20:19:2_vID-2136,2024-06-27 20:19:24,2024-06-27 20:19:24.957446656,2024-06-27 20:19:25,00:01:34.948297,00:01:34.498000,00:01:35.414000,912491,,,,,,,,,,,,danger,danger,-2136,SmallSedanYellow2(Clone)9,1071.0972127659575,15.700972978723405,776.1202978723405,1068.135425531915,15.577812340425533,774.9823297872341,49.93106382978723,49.4,50.0,4.331980723404255,1.455985,9.206132,21.493128936170212,21.44102,21.54522
