row_id,current_date_time_min,current_date_time_mean,current_date_time_max,time_mean,time_min,time_max,user_id,lanes,is_intersection,is_two_way_street,bike_maneuver,sidewalk_climbs,running_red_light,drive_opposite_direction,bad_roundabout,driving_between_lanes,crossings_without_priority,is_bike_infringement,real_risk,risk,vehicle_id,vehicle_name,vehicle_position_x_mean,vehicle_position_y_mean,vehicle_position_z_mean,vehicle_position_x_min,vehicle_position_y_min,vehicle_position_z_min,vehicle_position_x_max,vehicle_position_y_max,vehicle_position_z_max,bike_position_x_mean,bike_position_y_mean,bike_position_z_mean,bike_position_x_min,bike_position_y_min,bike_position_z_min,bike_position_x_max,bike_position_y_max,bike_position_z_max,vehicle_speed_mean,vehicle_speed_min,vehicle_speed_max,distance_mean,distance_min,distance_max,bike_speed_mean,bike_speed_min,bike_speed_max
2024-06-27 22:29:3_vID-3882,2024-06-27 22:29:38,2024-06-27 22:29:38.675675648,2024-06-27 22:29:39,00:00:12.522783,00:00:11.641000,00:00:13.252000,125171,,,,,,,,,,,,warning,danger,-3882,SmallSedanYellow1(Clone)18,1075.9391486486486,16.19245918918919,659.2365229729729,1075.872,16.04464,653.2561,1075.998,16.33255,666.093,1070.02,16.017125,661.6672243243244,1070.02,15.97631,661.6642,1070.02,16.14,661.67,31.568153378378376,25.0,38.13605,5.804771837837838,4.396488,8.823071,0.5935958661486486,0.0,4.314773
2024-06-27 22:29:4_vID-2330,2024-06-27 22:29:41,2024-06-27 22:29:41.483333120,2024-06-27 22:29:42,00:00:15.250933,00:00:14.647000,00:00:15.865000,125171,,,,,,,,,,,,warning,danger,-2330,OriginalSmallSedan(Clone)10,1075.9294333333335,16.171036333333333,660.2482866666667,1075.853,16.00817,652.8314,1076.002,16.34791,668.0568,1070.0194999999999,16.0105365,661.6732683333333,1070.019,16.01032,661.6673,1070.02,16.01067,661.6787,46.3907315,42.73535,49.99989,5.922362466666667,4.398009,9.175961,0.038367301135,0.0008300706,0.2860625
2024-06-27 22:29:4_vID-3882,2024-06-27 22:29:40,2024-06-27 22:29:40.000000000,2024-06-27 22:29:40,00:00:13.359555,00:00:13.279000,00:00:13.456000,125171,,,,,,,,,,,,warning,warning,-3882,SmallSedanYellow1(Clone)18,1075.8614444444445,16.02271,667.1713444444445,1075.853,16.00552,666.3059,1075.87,16.04024,668.0461,1070.02,16.010883333333332,661.6674777777778,1070.02,16.0103,661.6671,1070.02,16.01132,661.6678,39.03546111111111,38.31583,39.75541,6.536475111111112,5.965871,7.143138,0.05893083111111111,0.03680069,0.07213664
2024-06-27 22:29:4_vID-390,2024-06-27 22:29:40,2024-06-27 22:29:40.381579008,2024-06-27 22:29:41,00:00:14.093960,00:00:13.345000,00:00:14.839000,125171,,,,,,,,,,,,warning,danger,-390,OriginalSmallSedan(Clone)0,1075.9298947368422,16.172304078947366,660.187872368421,1075.853,16.00539,652.8425,1076.002,16.34601,668.0479,1070.02,16.010758947368423,661.6675171052632,1070.02,16.01023,661.6671,1070.02,16.01143,661.6679,36.44317842105263,32.69428,40.19098,5.9236433421052626,4.396938,9.166654,0.017828694989473683,0.0007576386,0.06647885
2024-06-27 22:30:0_vID-1942,2024-06-27 22:30:07,2024-06-27 22:30:07.850746368,2024-06-27 22:30:09,00:00:41.560134,00:00:40.258000,00:00:42.876000,125171,,,,,,,,,,,,collision,danger,-1942,SmallSedanYellow1(Clone)8,1069.4991417910448,17.65275932835821,587.7744201492537,1062.204,17.57716,583.1033,1072.592,17.71252,600.2737,1070.5530597014924,17.59153865671642,587.9686843283582,1070.132,17.5898,586.4101,1070.678,17.59303,589.4982,33.416906343283586,23.47071,50.00002,3.4664078647761194,0.0,9.433023,4.3270493582089555,2.51418,6.234187
2024-06-27 22:30:1_vID-2136,2024-06-27 22:30:14,2024-06-27 22:30:14.170212864,2024-06-27 22:30:15,00:00:47.955978,00:00:47.499000,00:00:48.402000,125171,,,,,,,,,,,,warning,danger,-2136,SmallSedanYellow2(Clone)9,1058.5706595744682,17.65948340425532,574.8084404255319,1052.199,17.59007,574.7854,1064.934,17.71577,574.828,1060.026744680851,17.592692765957445,580.3094489361702,1058.657,17.59216,580.1918,1061.373,17.59296,580.5464,49.85968851063829,49.40018,50.01273,5.648312702127659,4.009792,9.130384,10.748042765957447,10.39646,11.27868
2024-06-27 22:30:1_vID-3300,2024-06-27 22:30:15,2024-06-27 22:30:15.894736896,2024-06-27 22:30:16,00:00:49.559263,00:00:49.194000,00:00:49.948000,125171,,,,,,,,,,,,warning,danger,-3300,SmallSedanPurple(Clone)15,1053.027947368421,17.709265000000002,574.8254447368421,1047.894,17.66125,574.8105,1058.144,17.71597,574.8403,1055.1572105263158,17.592791315789473,581.8188973684211,1053.966,17.59226,581.3185,1056.326,17.59337,582.3407,49.97751631578947,49.65213,50.01443,6.658363184210526,5.642326,9.133659,12.508639210526315,12.03554,12.92549
2024-06-27 22:30:1_vID-778,2024-06-27 22:30:10,2024-06-27 22:30:14.108642048,2024-06-27 22:30:19,00:00:47.882758,00:00:43.803000,00:00:53.257000,125171,,,,,,,,,,,,collision,danger,-778,SmallSedanGreen1(Clone)2,1066.13512345679,17.627848592592592,584.4730632098765,1051.32,17.57013,582.8486,1072.592,17.72181,595.3562,1059.4466666666667,17.592113827160492,582.1598227160495,1040.802,17.57995,580.1918,1069.251,17.60056,584.973,11.18307009492647,2.473404e-05,50.0,5.98159945925926,0.0,9.561999,11.065576827160493,7.383965,16.23191
2024-06-27 22:30:2_vID-778,2024-06-27 22:30:20,2024-06-27 22:30:20.935251968,2024-06-27 22:30:22,00:00:54.658093,00:00:53.287000,00:00:56.044000,125171,,,,,,,,,,,,warning,danger,-778,SmallSedanGreen1(Clone)2,1039.222870503597,17.704824028776976,582.8686633093525,1024.28,17.6583,582.8464,1051.191,17.71899,582.9094,1034.689474820144,17.634665755395684,586.2235884892086,1029.611,17.5805,584.6074,1040.712,17.75616,589.8438,35.02553741007194,23.29545,46.75645,5.667427755395684,2.952729,9.126787,16.86438179856115,16.25218,17.35028
2024-06-27 22:30:4_vID-3882,2024-06-27 22:30:42,2024-06-27 22:30:42.725490176,2024-06-27 22:30:43,00:01:16.505411,00:01:16.004000,00:01:17.007000,125171,,,,,,,,,,,,warning,danger,-3882,SmallSedanYellow1(Clone)18,1071.594294117647,15.713390784313725,694.3441431372548,1071.526,15.68841,687.42,1071.662,15.75279,701.2649,1067.016431372549,15.753188235294118,693.2236607843137,1066.677,15.74576,691.7108,1067.28,15.76153,694.7892,49.83065490196079,49.40003,50.00011,5.12900362745098,3.029254,9.214461,11.30404411764706,10.83051,11.76716
